	id_target	id_reference	sent_target	sent_reference	num_SS	num_DS	num_VDS	majority_vote
525	737	703	Fans provided an electric atmosphere inside Wembley before kick off.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	0	1	6	VDS
526	738	712	Stars have regularly used their platform to speak out on social issues and, when it comes to Rashford's fight against child food poverty, have even managed to reverse government policy.	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	0	0	7	VDS
527	739	695	"I think we've got good players and ice boys, but more importantly relatable boys,"" English journalist Darren Lewis tells CNN."	"The boys couldn't have given more,"" England captain Harry Kane said."	0	0	7	VDS
528	740	683	I think the secret to the success of this team is that the people in charge of the England team --	For England, it was utter dejection again they know the feeling	0	0	7	VDS
529	741	703	and I mean the PR team around them -- have allowed them to speak on issues that affect them, on issues that people can connect with.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	0	0	7	VDS
530	742	707	I remember being at the 2010 World Cup and England were keeping their players away from everyone, treating them like rock stars.	It was reminiscent of the 2018 World Cup semifinals, when England also scored early against Croatia then spent most of the game chasing its opponent's midfield before losing in extra time.	0	1	6	VDS
531	743	688	I remember going down to the harbor in South Africa and the Dutch were walking around -- they were finalists that year -- walking around, talking to people, just enjoying themselves.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	0	7	VDS
532	744	713	I think this regime who are looking after the team, they realize that it's important just to let the players be players, let them be men who people can connect with.	It was Donnarumma who then made the crucial saves and within minutes he had also been named player of the tournament, the first goalkeeper to be so honored.	0	0	7	VDS
533	745	703	If you walk through some parts of the crowd, I remember doing it after games and being struck by the diversity in the crowd; black, brown, white.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	0	0	7	VDS
534	746	678	Everyone wants to be a part of this England because they identify with [Raheem] Sterling, [Harry] Kane, [Tyrone] Mings, [Jordan] Henderson.	England's painful half-century wait for a major title goes on.	0	0	7	VDS
535	747	688	They identify with these players because these players aren't detached.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	0	7	VDS
536	748	688	They care about the people in the places that they come from and that means a lot to the general public.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	1	6	VDS
537	749	705	However, that feeling of goodwill towards the national team seems to extend no further than England's borders.	Indeed, after Shaw's goal, England barely saw the ball for the rest of the game.	0	0	7	VDS
538	750	688	Ahead of the final, viral memes have shown a map of Europe covered in Italian flags to signify the support of every other country on the continent.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	0	7	VDS
539	751	682	"Much of the animosity towards England and its fans seems to have stemmed from the chant of ""football's coming home,"" the chorus of the 1996 song 'Three Lions' which has become the national team's adopted anthem."	"It's coming to Rome,"" Italy defender Leonardo Bonucci shouted into a TV camera amid the celebrations, mocking the famous lyric ""it's coming home"" from the England team's anthem."	1	4	2	DS
540	752	693	The song was released ahead of Euro 96, hosted in England, and is about pessimism and despair, but still feeling hope that the national team may finally end years of heartache.	For England, it's the latest heartache in shootouts at major tournaments, after defeats in 1990, 1996, 1998, 2004, 2006 and 2012.	0	3	4	VDS
541	753	703	However, fans of rival countries have interpreted the chant as arrogant and presumptuous, despite multiple attempts to explain its true meaning.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	0	0	7	VDS
542	754	682	"It's coming home, it's coming home, it's coming' that's banging [on] since the beginning,"" Italian journalist Tancredi Palmeri told CNN."	"It's coming to Rome,"" Italy defender Leonardo Bonucci shouted into a TV camera amid the celebrations, mocking the famous lyric ""it's coming home"" from the England team's anthem."	1	2	4	VDS
543	755	692	At the beginning it was nice, but then it sounds like: '	"It was impossible even to just consider this at one stage,"" Mancini said, ""but the guys were just amazing."	0	1	6	VDS
544	756	716	You owe us,' like 'it belongs to us, so you owe us'	We'd heard it day in, day out from Wednesday night -	0	1	6	VDS
545	757	682	Just look at the footage of people singing all the time 'It's coming home' for a month.	"It's coming to Rome,"" Italy defender Leonardo Bonucci shouted into a TV camera amid the celebrations, mocking the famous lyric ""it's coming home"" from the England team's anthem."	0	4	3	DS
546	758	697	It doesn't really look like, 'we are being ironic, being sarcastic.'	It's been a fantastic tournament - we should be proud, hold our heads up high.	0	0	7	VDS
547	759	698	It looks like, 'finally we are getting back what is ours.'	"It's going to hurt now, it's going to hurt for a while."""	0	0	7	VDS
548	760	703	Some fans outside the stadium certainly didn't endear themselves to the watching world when they broke through the security barriers in an attempt to get into Wembley before the gates had been opened.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	5	1	1	SS
549	761	705	In the hour leading up to kick off, Wembley was thundering.	Indeed, after Shaw's goal, England barely saw the ball for the rest of the game.	0	0	7	VDS
550	762	714	Large swathes of English and Italian fans were mingling throughout the stadium, joining in chorus to belt out a number of songs that have become English anthems during Euro 2020.	Italy players celebrate with goalkeeper Gianluigi Donnarumma after he saved the last penalty shoot-out following the UEFA Euro 2020 Final at Wembley Stadium, London.	0	0	7	VDS
551	763	703	By the time the national anthems came around, neither of which were booed by opposition fans, Wembley felt as though its very foundations were rocking.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	0	1	6	VDS
552	764	702	When Shaw scored, then, with less than two minutes on the clock, the 60,000 or so fans inside the stadium raised the decibels to levels	It was Shaw's first goal for England and it prompted a fist-pump between David Beckham and Tom Cruise in the VIP box amid an explosion of joy around Wembley, which had at least 67,000 fans inside.	1	5	1	DS
553	765	701	Luke Shaw connects with Kieran Trippier's cross to open the scoring.	Kieran Trippier with a half-volley that went in off the post in the second minute.	2	4	1	DS
554	766	701	It was a wonderful move, too, with Shaw getting on the end of Kieran Trippier's deep cross to the far post to finish off a rapid counterattack.	Kieran Trippier with a half-volley that went in off the post in the second minute.	1	6	0	DS
555	767	710	England certainly hasn't thrilled with attacking football at this European Championships, instead its success has been built on an organized defense -- the best in the tournament -- and a smothering midfield.	England managed to hold on for extra time - the way three of the last six European finals went - and actually had the better of the final stages.	1	3	3	<\n>
556	768	688	However, the players perhaps sensed this was an occasion like no other and put Italy on the back foot from the first whistle.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	0	7	VDS
557	769	714	Throughout Euro 2020, this Italian team has somewhat torn up the defensive blueprints that the country's national team has become synonymous with over the years.	Italy players celebrate with goalkeeper Gianluigi Donnarumma after he saved the last penalty shoot-out following the UEFA Euro 2020 Final at Wembley Stadium, London.	0	3	4	VDS
558	770	708	Though it still boasts tremendous defensive leadership and organization in veteran central pairing Bonucci and Gorgio Chiellini, it's been the more fluid and aggressive attacking style that has caught the eye.	Italy's equalizer was merited and Bonucci was the unlikely scorer.	0	3	4	VDS
559	771	681	In the first 25 minutes of this contest, however, they had been stifled entirely by an England team that wasn't affording them a moment's rest on the ball.	The match finished 1-1 after extra time at Wembley Stadium, which was filled mostly with English fans hoping to celebrate the team's first international trophy since the 1966 World Cup.	1	1	5	VDS
560	772	688	On the rare occasion Italy did enjoy any extended period of possession, boos rang loudly around the stadium and when a foray forward was ended by a wayward pass, England's fans erupted into rapturous cheers.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	3	4	VDS
561	773	688	Italy was still showing brief flashes of the exciting football that had got it this far -- notably through the quick-footed Lorenzo Insigne -- but its players were quickly met with a solid white wall whenever they threatened to fashion a sight of goal.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	1	1	5	VDS
562	774	712	Mancini's side did create one opening before the half was over through Federico Chiesa, the goal hero from Italy's semifinal win over Spain, who picked up the ball from deep and drove towards the box, but could only drag his shot wide of Jordan Pickford's post.	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	1	5	1	DS
563	775	703	Before the roar that greeted the referee's half time whistle, for the first time all evening Wembley had quietened down significantly; the first half had gone as perfectly as these fans could have dreamed of, perhaps they were already nervously allowing themselves to believe.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	1	0	6	VDS
564	776	712	Italy rallies Less than five minutes into the second half, however, Insigne fired a direct free-kick not too far wide of Pickford's post just as a prompt reminder that this match was far from over.	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	0	4	3	DS
565	777	691	With Italy still struggling to create anything from open play, Mancini was forced into making a double substitution after only 50 minutes, bringing on Bryan Cristante and Domenico Berardi for Nicolo Barella the ineffective Ciro Immobile.	Mancini joined his players on the podium as Italy captain Giorgio Chiellini lifted the Henri Delaunay trophy to the backdrop of fireworks and tickertape.	0	0	7	VDS
566	778	706	The changes had almost the immediate desired impact, as Italy for the first time got in behind England's back line but Insigne's	Italy's midfielders dominated possession, as widely predicted before the match, and England simply resorted to dropping deep and getting nine or even all 10 outfield players behind the ball.	0	2	5	VDS
567	779	709	shot from a narrow angle was well blocked by Pickford.	He put the ball in from close range after a right-wing corner was flicked on to Marco Verratti, whose stooping header was tipped onto the post by goalkeeper Jordan Pickford.	0	6	1	DS
568	780	712	That chance rallied the Italian fans congregated behind Pickford's goal, who had fallen largely silent after their team's lackluster first half.	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	1	0	6	VDS
569	781	704	This was now without question Italy's best period of the match so far, for the first time its passing was starting to pull the English defense from one side to another to force some openings.	That was the only time Italy's famously robust defense was really opened up in the entire 120 minutes.	3	1	3	VDS
570	782	711	England soon retaliated, however, with John Stones rising highest in the area to head Trippier's corner towards goal and force Gianluigi Donnarumma to tip the ball over the crossbar.	After the misses of Rashford - he stuttered up to the ball and then hit the post - and Sancho, whose shot was saved by Donnarumma again down to his left, Jorginho had the chance to win it for Italy.	1	1	5	VDS
571	783	708	But Italy soon got the goal its improved performance deserved.	Italy's equalizer was merited and Bonucci was the unlikely scorer.	1	5	1	DS
572	784	709	Berardi's corner to the far post somehow found its way to Marco Verratti, who saw his shot saved excellently onto the post by Pickford, but Bonucci was in the right place at the right time to tap the rebound into an empty net.	He put the ball in from close range after a right-wing corner was flicked on to Marco Verratti, whose stooping header was tipped onto the post by goalkeeper Jordan Pickford.	4	3	1	SS
573	785	688	Now it was the turn of the Italian fans to fill Wembley with noise, as England's supporters descended into a nervous silence with their team now on the back foot.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	5	2	DS
574	786	686	The minor capitulation forced Gareth Southgate into making his first substitutions, as Saka and Henderson replaced Trippier and Declan Rice.	That was England's third straight failure from the penalty spot in the shootout, with Marcus Rashford and Jadon Sancho - players brought on late in extra time seemingly as specialist penalty-takers - also missing.	0	1	6	VDS
575	787	705	It so nearly went from bad to worse for England as Bonucci's raking long ball found Berardi bearing down on goal, but the forward could only send his volley over the crossbar.	Indeed, after Shaw's goal, England barely saw the ball for the rest of the game.	1	3	3	<\n>
576	788	705	England now seemed to be doubting everything that had helped them reach the final; Maguire, normally assured in defense, hacked a desperate clearance away under no pressure at all, while Kane's passes began falling short of their desired target.	Indeed, after Shaw's goal, England barely saw the ball for the rest of the game.	2	2	3	VDS
577	789	700	It was almost as if, for the first time all tournament, the magnitude of the occasion had finally started to dawn on these England players.	England's first major final in 55 years had all started so well, too, with Luke Shaw scoring the fastest goal in a European Championship final by meeting a cross from opposite wing back	1	2	4	VDS
578	790	706	The game was on a knife edge as it entered the final 10 minutes, though Italian fans would certainly have been more confident than their English counterparts of snatching a win.	Italy's midfielders dominated possession, as widely predicted before the match, and England simply resorted to dropping deep and getting nine or even all 10 outfield players behind the ball.	0	5	2	DS
579	791	703	Extra time continued in much the same vein with neither side able to stamp its authority on proceedings, both perhaps too nervous to commit at this late stage.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	1	0	6	VDS
580	792	686	Southgate threw on Rashford, 23, and Sancho, 21, for the penalty shootout but both men went on to miss as England suffered an all too familiar fate.	That was England's third straight failure from the penalty spot in the shootout, with Marcus Rashford and Jadon Sancho - players brought on late in extra time seemingly as specialist penalty-takers - also missing.	1	6	0	DS
581	793	705	LONDON Two soccer-mad nations faced each other, and one blinked.	Indeed, after Shaw's goal, England barely saw the ball for the rest of the game.	1	0	6	VDS
582	794	714	Italy bested England in the final of the Euro 2020 soccer tournament Sunday in London.	Italy players celebrate with goalkeeper Gianluigi Donnarumma after he saved the last penalty shoot-out following the UEFA Euro 2020 Final at Wembley Stadium, London.	2	4	1	DS
583	795	712	The winner was determined by a penalty-kick shootout after extra time that kept the score even at 1.	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	1	1	5	VDS
584	796	680	Italy won the shootout 3-2 after England's final shot was blocked.	Italy won the European Championship for the second time by beating England 3-2 on penalties on Sunday.	6	1	0	SS
585	797	714	Italian player Jorge Luiz Frello Filho, known as Jorginho, missed the previous shot, blocked by English goalkeeper Jordan Pickford, sending the London crowd into frenzied cheering, but a first-time European championship for the host country wasn't to be.	Italy players celebrate with goalkeeper Gianluigi Donnarumma after he saved the last penalty shoot-out following the UEFA Euro 2020 Final at Wembley Stadium, London.	1	4	2	DS
586	798	681	As Covid-19 infection rates continue to rise across the U.K., more than 60,000 fans, most of them English, were allowed to watch the game at Wembley stadium.	The match finished 1-1 after extra time at Wembley Stadium, which was filled mostly with English fans hoping to celebrate the team's first international trophy since the 1966 World Cup.	0	3	4	VDS
587	799	700	The game started quickly as England's Luke Shaw scored just 2 minutes after kickoff the earliest goal in a European Championship final.	England's first major final in 55 years had all started so well, too, with Luke Shaw scoring the fastest goal in a European Championship final by meeting a cross from opposite wing back	5	1	1	SS
588	800	682	But Italy came out of halftime aggressive and tied things up when Leonardo Bonucci bundled the ball into England's net after a goal line scramble.	"It's coming to Rome,"" Italy defender Leonardo Bonucci shouted into a TV camera amid the celebrations, mocking the famous lyric ""it's coming home"" from the England team's anthem."	0	1	6	VDS
589	801	706	Players from both teams took a knee before the starting whistle to bring attention to racial injustice, which England players did before every game of the tournament.	Italy's midfielders dominated possession, as widely predicted before the match, and England simply resorted to dropping deep and getting nine or even all 10 outfield players behind the ball.	1	0	6	VDS
590	802	703	Minutes earlier, dozens of ticketless fans broke into the stadium, with stewards and police trying to hold back the rowdy crowd as they pushed through barriers.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	4	3	0	SS
591	803	681	Prince William, his wife, Kate, and their son Prince George attended the game, the first soccer final played by the England men's team since 1966.	The match finished 1-1 after extra time at Wembley Stadium, which was filled mostly with English fans hoping to celebrate the team's first international trophy since the 1966 World Cup.	1	1	5	VDS
592	804	688	The tournament ' originally scheduled for last summer ' captivated the U.K. and Italy, which were both hit hard by	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	1	6	VDS
593	805	685	St. George's flags, the national flag of England, flutter at No. 10 Downing Street in central London on Saturday on the eve of the European championship soccer final between England and Italy.	Bukayo Saka of England misses his team's fifth penalty in a shootout which is saved by Gianluigi Donnarumma of Italy during the UEFA Euro 2020 Championship Final between Italy and England at Wembley Stadium in London on July 11, 2021.	0	0	7	VDS
594	806	710	The U.K.'s four nations, England, Scotland, Wales and Northern Ireland, have the highest Covid-19 death toll in Europe, followed by Italy, according to Johns Hopkins University.	England managed to hold on for extra time - the way three of the last six European finals went - and actually had the better of the final stages.	1	0	6	VDS
595	807	678	Although more than half of the British population has been fully vaccinated against Covid-19, the highly transmissible delta variant has led to a surge in cases in recent weeks.	England's painful half-century wait for a major title goes on.	1	0	6	VDS
596	808	714	Italy has been celebrating a dual sporting success as Matteo Berrettini became the first Italian tennis player 'man or woman' to appear in the Wimbledon singles tennis final, which he lost to Novak Djokovic of Serbia.	Italy players celebrate with goalkeeper Gianluigi Donnarumma after he saved the last penalty shoot-out following the UEFA Euro 2020 Final at Wembley Stadium, London.	0	1	6	VDS
597	809	702	Across the U.K., millions tuned in for the game on both the BBC and its commercial rival ITV, which attracted more than 26 million viewers for England's semifinal against Denmark on Wednesday.	It was Shaw's first goal for England and it prompted a fist-pump between David Beckham and Tom Cruise in the VIP box amid an explosion of joy around Wembley, which had at least 67,000 fans inside.	0	0	7	VDS
598	810	693	Around the same number of people in the U.K. watched William and Kate get married in 2011.	For England, it's the latest heartache in shootouts at major tournaments, after defeats in 1990, 1996, 1998, 2004, 2006 and 2012.	1	0	6	VDS
599	811	716	Thousands of schoolchildren were given permission to go in late on Monday so they could enjoy the game with their parents.	We'd heard it day in, day out from Wednesday night -	0	1	6	VDS
600	812	680	There had also been calls for a public holiday if England won.	Italy won the European Championship for the second time by beating England 3-2 on penalties on Sunday.	0	1	6	VDS
601	813	688	Download the NBC News app for breaking news and politics Goodwill toward the team in England was largely unanimous, a change from the start of the tournament, when some fans booed a decision by England's players to take the knee.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	1	6	VDS
602	814	695	"More than half of the England squad have at least one parent or grandparent born outside the U.K.,"" according to the Migration Museum in central London."	"The boys couldn't have given more,"" England captain Harry Kane said."	0	1	6	VDS
603	815	712	The squabble over the team's decision was fueled in part by the reaction of Prime Minister Boris Johnson, who did not explicitly condemn the booing.	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	1	0	6	VDS
604	816	692	"Before the tournament kicked off last month, his spokesman said that when it came to taking a knee, he believed ""in taking action rather than just making gestures."	"It was impossible even to just consider this at one stage,"" Mancini said, ""but the guys were just amazing."	0	1	6	VDS
605	817	678	Johnson, who has since been pictured in an England jersey, wished the team good luck.	England's painful half-century wait for a major title goes on.	1	0	6	VDS
606	818	703	Several other members of his Conservative Party expressed their support, having previously criticized the team for taking the knee.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	0	1	6	VDS
607	819	716	We're all hoping you can go one better and bring it home tonight	We'd heard it day in, day out from Wednesday night -	0	1	6	VDS
608	820	685	pic.twitter.com/9As9opK5j9 Boris Johnson ( July 11, 2021 England's captain, Harry Kane, was also praised for wearing a rainbow arm band in solidarity with the German team, which stood up for LGBTQ rights when it played Hungary earlier in the tournament.	Bukayo Saka of England misses his team's fifth penalty in a shootout which is saved by Gianluigi Donnarumma of Italy during the UEFA Euro 2020 Championship Final between Italy and England at Wembley Stadium in London on July 11, 2021.	1	0	6	VDS
609	821	712	Hungary had faced international criticism for a law that bans the promotion of homosexuality or transgender issues in schools, seemingly conflating them with pedophilia.	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	0	1	6	VDS
610	822	681	When England's men's team last won a major international soccer tournament, the World Cup, more than half a century ago in 1966, it beat what was then West Germany at Wembley Stadium.	The match finished 1-1 after extra time at Wembley Stadium, which was filled mostly with English fans hoping to celebrate the team's first international trophy since the 1966 World Cup.	0	2	5	VDS
611	823	680	Queen Elizabeth II, who presented the trophy that year, recalled that moment Saturday in a message to England's manager, Gareth Southgate.	Italy won the European Championship for the second time by beating England 3-2 on penalties on Sunday.	0	1	6	VDS
612	824	692	"In a message to the team, she said she hoped ""that history will record not only your success but also the spirit, commitment and pride with which you have conducted yourselves."	"It was impossible even to just consider this at one stage,"" Mancini said, ""but the guys were just amazing."	0	2	5	VDS
613	825	714	Italy defeats England in UEFA Euro 2020 final in penalty kick shootout LONDON (AP) - Italian soccer's redemption story is complete.	Italy players celebrate with goalkeeper Gianluigi Donnarumma after he saved the last penalty shoot-out following the UEFA Euro 2020 Final at Wembley Stadium, London.	2	4	1	DS
614	826	678	England's painful half-century wait for a major title goes on.	England's painful half-century wait for a major title goes on.	7	0	0	SS
615	827	679	And it just had to be because of a penalty shootout.	And it just had to be because of a penalty shootout.	7	0	0	SS
616	828	680	Italy won the European Championship for the second time by beating England 3-2 on penalties on Sunday.	Italy won the European Championship for the second time by beating England 3-2 on penalties on Sunday.	7	0	0	SS
617	829	681	The match finished 1-1 after extra time at Wembley Stadium, which was filled mostly with English fans hoping to celebrate the team's first international trophy since the 1966 World Cup.	The match finished 1-1 after extra time at Wembley Stadium, which was filled mostly with English fans hoping to celebrate the team's first international trophy since the 1966 World Cup.	7	0	0	SS
618	830	682	It's coming to Rome, Italy defender Leonardo Bonucci shouted into a TV camera amid the celebrations, mocking the famous lyric it's coming home from the England team's anthem.	"It's coming to Rome,"" Italy defender Leonardo Bonucci shouted into a TV camera amid the celebrations, mocking the famous lyric ""it's coming home"" from the England team's anthem."	7	0	0	SS
619	831	683	For England, it was utter dejection again - they know the feeling so well	For England, it was utter dejection again - they know the feeling	6	1	0	SS
620	832	684	when it comes to penalties - after Gianluigi Donnarumma, Italy's imposing goalkeeper, dived to his left and saved the decisive spot kick by 19-year-old Londoner Bukayo Saka, one of the youngest players in England's squad.	so well when it comes to penalties - after Gianluigi Donnarumma, Italy's imposing goalkeeper, dived to his left and saved the decisive spot kick by 19-year-old Londoner Bukayo Saka, one of the youngest players in England's squad.	6	1	0	SS
621	833	686	That was England's third straight failure from the penalty spot in the shootout, with Marcus Rashford and Jadon Sancho - players brought on late in extra time seemingly as specialist penalty-takers - also missing.	That was England's third straight failure from the penalty spot in the shootout, with Marcus Rashford and Jadon Sancho - players brought on late in extra time seemingly as specialist penalty-takers - also missing.	7	0	0	SS
622	834	687	As Saka and Sancho cried, Donnarumma was mobbed by his teammates as they sprinted toward him from the halfway line at the end of the second penalty shootout in a European Championship final.	As Saka and Sancho cried, Donnarumma was mobbed by his teammates as they sprinted toward him from the halfway line at the end of the second penalty shootout in a European Championship final.	7	0	0	SS
623	835	688	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	7	0	0	SS
624	836	689	It was less than four years ago that Italy plunged to the lowest moment of its soccer history by failing to qualify for the World Cup for the first time in six decades.	It was less than four years ago that Italy plunged to the lowest moment of its soccer history by failing to qualify for the World Cup for the first time in six decades.	7	0	0	SS
625	837	690	Now, they are the best team in Europe and on a national-record 34-match unbeaten run under Roberto Mancini, their suave coach who has won an international trophy in his first attempt to add to the country's other European title - in 1968 - and its four World Cups.	Now, they are the best team in Europe and on a national-record 34-match unbeaten run under Roberto Mancini, their suave coach who has won an international trophy in his first attempt to add to the country's other European title - in 1968 - and its four World Cups.	7	0	0	SS
626	838	691	Mancini joined his players on the podium as Italy captain Giorgio Chiellini lifted the Henri Delaunay trophy to the backdrop of fireworks and tickertape.	Mancini joined his players on the podium as Italy captain Giorgio Chiellini lifted the Henri Delaunay trophy to the backdrop of fireworks and tickertape.	7	0	0	SS
627	839	692	It was impossible even to just consider this at one stage, Mancini said, but the guys were just amazing.	"It was impossible even to just consider this at one stage,"" Mancini said, ""but the guys were just amazing."	6	1	0	SS
628	840	693	I have no words for them. For England, it's the latest heartache in shootouts at major tournaments, after defeats in 1990, 1996, 1998, 2004, 2006 and 2012.	For England, it's the latest heartache in shootouts at major tournaments, after defeats in 1990, 1996, 1998, 2004, 2006 and 2012.	4	3	0	SS
629	841	694	They ended that losing streak by beating Colombia on penalties in the round of 16 at the 2018 World Cup, but the pain has quickly returned.	They ended that losing streak by beating Colombia on penalties in the round of 16 at the 2018 World Cup, but the pain has quickly returned.	7	0	0	SS
630	842	695	The boys couldn't have given more, England captain Harry Kane said.	"The boys couldn't have given more,"" England captain Harry Kane said."	6	1	0	SS
631	843	696	Penalties are the worst feeling in the world when you lose.	Penalties are the worst feeling in the world when you lose.	7	0	0	SS
632	844	697	It's been a fantastic tournament - we should be proud, hold our heads up high.	It's been a fantastic tournament - we should be proud, hold our heads up high.	7	0	0	SS
633	845	698	It's going to hurt now, it's going to hurt for a while. EURO 2020 FINAL:	"It's going to hurt now, it's going to hurt for a while."""	5	2	0	SS
634	846	700	Fans without tickets storm into Wembley Stadium SPORTS NEWSLETTER: Sign up now to get top sports headlines delivered daily England's first major final in 55 years had all started so well, too, with Luke Shaw scoring the fastest goal in a European Championship final by meeting a cross from opposite wing back	England's first major final in 55 years had all started so well, too, with Luke Shaw scoring the fastest goal in a European Championship final by meeting a cross from opposite wing back	1	5	1	DS
635	847	701	Kieran Trippier with a half-volley that went in off the post in the second minute.	Kieran Trippier with a half-volley that went in off the post in the second minute.	7	0	0	SS
636	848	702	It was Shaw's first goal for England and it prompted a fist-pump between David Beckham and Tom Cruise in the VIP box amid an explosion of joy around Wembley, which had at least 67,000 fans inside.	It was Shaw's first goal for England and it prompted a fist-pump between David Beckham and Tom Cruise in the VIP box amid an explosion of joy around Wembley, which had at least 67,000 fans inside.	6	1	0	SS
637	849	703	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	7	0	0	SS
638	850	704	That was the only time Italy's famously robust defense was really opened up in the entire 120 minutes.	That was the only time Italy's famously robust defense was really opened up in the entire 120 minutes.	7	0	0	SS
639	851	705	Indeed, after Shaw's goal, England barely saw the ball for the rest of the game.	Indeed, after Shaw's goal, England barely saw the ball for the rest of the game.	7	0	0	SS
640	852	706	Italy's midfielders dominated possession, as widely predicted before the match, and England simply resorted to dropping deep and getting nine or even all 10 outfield players behind the ball.	Italy's midfielders dominated possession, as widely predicted before the match, and England simply resorted to dropping deep and getting nine or even all 10 outfield players behind the ball.	7	0	0	SS
641	853	707	It was reminiscent of the 2018 World Cup semifinals, when England also scored early against Croatia then spent most of the game chasing its opponent's midfield before losing in extra time.	It was reminiscent of the 2018 World Cup semifinals, when England also scored early against Croatia then spent most of the game chasing its opponent's midfield before losing in extra time.	7	0	0	SS
642	854	708	Italy's equalizer was merited and Bonucci was the unlikely scorer.	Italy's equalizer was merited and Bonucci was the unlikely scorer.	7	0	0	SS
643	855	709	He put the ball in from close range after a right-wing corner was flicked on to Marco Verratti, whose stooping header was tipped onto the post by goalkeeper Jordan Pickford.	He put the ball in from close range after a right-wing corner was flicked on to Marco Verratti, whose stooping header was tipped onto the post by goalkeeper Jordan Pickford.	7	0	0	SS
644	856	710	England managed to hold on for extra time - the way three of the last six European finals went - and actually had the better of the final stages.	England managed to hold on for extra time - the way three of the last six European finals went - and actually had the better of the final stages.	7	0	0	SS
645	857	711	After the misses of Rashford - he stuttered up to the ball and then hit the post - and Sancho, whose shot was saved by Donnarumma again down to his left, Jorginho had the chance to win it for Italy.	After the misses of Rashford - he stuttered up to the ball and then hit the post - and Sancho, whose shot was saved by Donnarumma again down to his left, Jorginho had the chance to win it for Italy.	7	0	0	SS
646	858	712	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	7	0	0	SS
